paper_id,keywords_id
112738,22824
112738,1524
112738,0
112738,76
112738,716
112739,214
112739,9355
112739,171
112739,184
112741,22825
112741,17
112741,1676
112741,22826
112742,122
112742,22827
112742,22828
112742,0
112742,22830
112742,22832
112742,22833
112742,22835
112742,22837
112742,22839
112742,22840
112742,22842
112743,111
112743,39184
112743,39183
112743,1220
112747,22843
112747,2674
112747,247
112747,22844
112747,22831
112748,22814
112748,22799
112748,760
112748,341
112749,10672
112749,19
112749,68
112749,31
112749,1677
112752,1
112752,22813
112752,5662
112752,482
112752,69
112756,183
112756,51205
112756,8
112756,4
112760,14767
112760,534
112760,4077
112760,8009
112760,14766
112764,6658
112764,392
112764,2028
112764,41802
112768,3682
112768,28646
112768,31
112773,22785
112773,6981
112773,128
112773,397
112773,831
112774,79414
112774,5834
112774,157
112774,79413
112774,79427
112776,7958
112776,17
112776,22786
112776,37
112777,5965
112777,12934
112777,10300
112777,3409
112777,38935
112778,90
112778,5138
112778,27459
112778,17831
112778,27458
112778,13308
112778,2
112778,455
112778,27481
112778,27511
112778,27505
112778,27501
112778,5070
112778,3466
112778,27484
112778,12054
112778,27497
112792,13
112792,5
112792,22787
112792,814
112795,42
112795,2829
112795,11
112795,3987
112795,565
112795,65
112801,372
112801,27490
112801,128
112802,51
112802,51206
112802,5328
112802,65
112808,147
112808,22788
112808,584
112808,1900
112808,7
112811,33
112811,6599
112811,478
112811,3
112814,22789
112814,0
112814,902
112814,60
112814,4266
112816,1595
112816,3066
112816,297
112816,108
112817,54
112817,14691
112817,22790
112817,235
112817,22
112817,0
112821,588
112821,164
112821,22791
112821,22792
112822,786
112822,482
112822,0
112822,2742
112822,6
112823,47377
112823,1863
112823,47375
112823,47372
112825,3
112825,7276
112825,687
112827,3
112827,5
112827,280
112827,60
112831,0
112831,2
112831,4808
112831,807
112831,23
112831,2346
112833,15544
112833,29
112833,1632
112833,476
112833,7
112840,783
112840,489
112840,2
112840,2300
112840,1575
112841,38
112841,12
112841,34
112841,16950
112841,5
112845,22793
112845,27
112845,1579
112845,743
112845,11
112846,0
112846,5
112846,41801
112846,41795
112847,2521
112847,6911
112847,10692
112847,3892
112847,0
112849,142
112849,79428
112849,0
112849,79429
112855,22794
112855,57
112855,22795
112855,3516
112857,22796
112857,22784
112858,468
112858,25
112858,952
112858,190
112858,817
112858,3359
112858,7497
112858,675
112858,4402
112858,12353
112858,27415
112859,851
112859,3
112859,5973
112859,27414
112861,51207
112861,4087
112861,27
112861,51208
112861,12301
112863,653
112863,270
112863,62
112863,116
112863,9807
112866,198
112866,3
112866,290
112866,7774
112866,15
112866,5249
112867,44
112867,1365
112867,3
112867,25
112868,225
112868,484
112868,715
112868,9158
112870,0
112870,4393
112870,34251
112870,132
112870,2253
112872,79430
112872,770
112872,79431
112872,2937
112873,1685
112873,30
112873,13
112873,67
112873,279
112875,22800
112875,22801
112875,1
112875,22803
112875,22804
112876,79432
112876,79433
112876,7512
112876,79434
112876,79435
112882,263
112882,51209
112882,51210
112882,16953
112882,51211
112883,4428
112883,60
112883,2161
112883,198
112883,135
112893,39857
112893,39859
112893,39954
112893,39952
112894,28664
112894,28663
112894,28659
112894,28611
112895,16665
112895,79436
112895,79437
112895,1843
112895,79438
112899,293
112899,300
112899,638
112899,15
112899,132
112904,9421
112904,59
112904,22805
112904,1
112904,974
112904,14836
112905,237
112905,39
112905,190
112905,231
112905,40
112906,1203
112906,397
112906,69
112906,51212
112907,3463
112907,4793
112907,86
112907,3771
112907,945
112911,112
112911,3603
112911,2
112911,6974
112911,2313
112915,31
112915,2108
112915,329
112915,106
112915,1233
112918,1413
112918,4
112918,1433
112923,95
112923,1239
112923,2088
112923,1
112923,117
112925,5083
112925,124
112925,22807
112927,18
112927,51213
112927,3502
112927,1762
112927,9465
112930,1291
112930,54
112930,497
112930,17
112930,34252
112930,34255
112931,5170
112931,295
112931,22808
112931,15
112931,60
112932,935
112932,9662
112932,202
112932,10294
112932,61
112933,11156
112934,17
112934,7802
112934,51214
112937,35
112937,2106
112937,17
112937,67
112937,215
112940,22810
112940,12
112940,107
112940,3031
112940,3372
112940,208
112940,1153
112941,99
112941,22811
112941,3274
112941,1774
112944,5967
112944,14783
112944,350
112944,22863
112946,843
112946,220
112946,1367
112946,596
112946,1325
112947,843
112947,89
112947,1158
112947,59
112947,185
112950,64
112950,104
112950,52
112950,5735
112950,49055
112954,35226
112954,41
112954,1068
112954,1814
112954,71
112955,22881
112955,22882
112955,628
112955,22883
112955,22884
112963,1577
112963,6261
112963,22885
112963,1287
112965,12306
112965,51215
112965,12307
112965,247
112967,666
112967,81
112967,17
112967,79440
112968,907
112968,204
112968,79441
112968,2523
112968,1251
112971,678
112971,393
112971,1012
112971,99
112971,244
112971,1048
112972,2
112972,2802
112972,44614
112972,44607
112973,114
112973,8604
112973,36395
112973,306
112973,515
112974,688
112974,79442
112974,10
112974,8
112974,6
112975,146
112975,14822
112975,48
112975,237
112975,1
112975,201
112978,2119
112978,4079
112978,11
112978,61
112978,8069
112979,2442
112979,12308
112979,51216
112979,12309
112981,12311
112981,910
112981,1122
112981,7054
112981,6
112987,79443
112987,1311
112987,0
112991,697
112991,8330
112991,79420
112991,6441
112991,15
112992,606
112992,8417
112992,1215
112993,39998
112993,39999
112993,244
112993,40000
112993,40001
112996,1027
112996,22890
112996,22891
112996,176
112997,443
112997,4948
112997,59
112997,22892
112997,875
112999,2
112999,22894
113000,1430
113002,34257
113002,152
113002,7
113002,238
113002,1152
113002,4242
113002,3
113002,12178
113004,22895
113004,733
113004,0
113004,1691
113004,22896
113004,5129
113004,32
113004,22897
113004,22898
113006,151
113006,3023
113006,633
113006,47
113006,13237
113014,1
113014,6
113014,22899
113014,110
113014,3714
113015,13
113015,104
113015,22900
113015,1787
113015,22901
113017,35
113017,2680
113017,17
113019,22902
113019,22903
113021,4225
113021,406
113021,229
113021,0
113022,5745
113022,79411
113022,6444
113022,343
113022,4607
113026,1314
113026,5
113026,79410
113026,10167
113026,10163
113027,1596
113027,16305
113027,13
113028,22904
113028,15898
113028,22905
113029,22906
113029,5034
113029,99
113029,1305
113029,1747
113029,22907
113030,1815
113030,0
113030,15381
113030,5
113030,1142
113030,9
113031,1909
113031,20
113031,29525
113031,0
113031,1047
113033,94
113033,42
113033,22879
113034,146
113034,138
113034,407
113034,1
113034,36
113034,1657
113038,14
113038,2
113038,32
113038,20
113038,3
113040,0
113040,5500
113040,8906
113040,22878
113040,1696
113040,13889
113040,2274
113040,14895
113042,22877
113042,22850
113042,22854
113042,13608
113047,51217
113047,0
113047,692
113047,255
113047,51218
113048,22856
113048,591
113048,882
113048,1164
113050,2458
113050,0
113050,215
113050,67
113050,45
113053,22857
113053,22861
113053,22848
113053,22864
113054,855
113054,298
113054,51219
113054,1
113054,251
113059,9751
113059,22865
113059,22866
113059,429
113059,22868
113065,97
113065,506
113065,3856
113065,5
113065,153
113066,0
113066,991
113066,22869
113066,4056
113066,1774
113070,54
113070,51220
113070,51221
113070,8142
113071,36454
113071,1456
113071,12
113071,36448
113071,11
113071,133
113076,0
113076,79409
113076,282
113076,4409
113077,1856
113077,3756
113077,9768
113077,3363
113077,6
113078,1595
113078,7427
113078,22870
113078,22872
113078,2669
113079,40002
113079,12769
113079,31
113079,1
113080,7712
113080,4202
113080,212
113080,233
113083,3
113083,338
113083,8863
113083,478
113083,366
113086,1160
113086,11518
113086,14
113086,399
113086,307
113092,14041
113092,4153
113092,34258
113092,12487
113092,545
113092,5514
113092,20
113093,79390
113093,14525
113093,1100
113093,2522
113093,0
113094,22873
113094,1828
113094,22
113094,9307
113094,1038
113097,14253
113097,79389
113097,425
113097,2047
113097,894
113098,1
113098,41
113098,660
113098,8
113098,614
113098,6
113099,462
113099,57
113099,1
113099,8
113100,927
113100,48
113100,679
113100,14
113100,408
113100,51117
113105,161
113105,209
113105,342
113105,157
113105,589
113107,5
113107,52
113107,27413
113107,229
113107,27412
113107,0
113110,3
113110,40003
113110,735
113110,3172
113110,825
113115,964
113115,208
113115,3441
113115,139
113115,50995
113116,12313
113116,51116
113116,1416
113116,0
113116,51028
113117,433
113117,79
113117,15
113117,467
113117,19
113119,51
113119,1
113119,2366
113119,353
113119,2005
113123,13
113123,5
113123,4434
113123,8649
113123,1927
113126,35611
113126,758
113126,1529
113127,44
113127,3784
113127,22815
113127,34
113129,34259
113129,84
113129,11104
113129,31
113129,8998
113130,37
113130,979
113130,126
113130,7
113130,2113
113130,23
113131,118
113131,18
113131,4
113136,51027
113136,51026
113136,51025
113136,51024
113136,51023
113136,8396
113136,51021
113136,51014
113141,79388
113141,79387
113141,2446
113141,79386
113141,1162
113142,27402
113142,542
113142,701
113142,4424
113142,326
113142,163
113143,22782
113143,9263
113143,1
113143,2998
113143,197
113143,89
113146,4577
113146,1494
113146,2866
113146,7502
113148,27401
113148,1933
113148,1573
113148,5
113148,52
113148,27388
113148,1001
113149,79385
113149,79383
113149,79376
113149,14650
113149,1273
113157,136
113157,4259
113157,15475
113159,34260
113159,621
113159,775
113159,34297
113159,34299
113160,22701
113160,22703
113160,22706
113160,22707
113160,3515
113161,393
113161,12803
113161,440
113161,716
113162,22708
113162,22709
113165,0
113165,138
113165,30
113165,22711
113165,302
113166,204
113166,2425
113166,74
113166,191
113166,2335
113175,162
113175,440
113175,2
113175,617
113175,2093
113175,610
113176,5
113176,3
113176,39182
113178,0
113178,22714
113178,120
113178,22715
113178,22717
113179,2021
113179,272
113179,78
113179,1072
113180,1296
113180,34333
113180,193
113180,338
113180,448
113180,1067
113192,15509
113192,654
113192,79381
113192,79380
113192,158
113195,1189
113195,2381
113195,187
113195,1623
113195,34335
113195,34336
113195,34339
113196,79379
113196,79378
113196,79377
113196,79391
113196,79384
113200,22704
113200,16182
113200,22672
113200,22686
113203,663
113203,79392
113203,8366
113203,79402
113203,79408
113203,79407
113203,79406
113203,15873
113203,627
113203,7500
113212,140
113212,12443
113212,126
113212,173
113212,85
113212,17390
113213,1252
113213,79405
113213,79404
113213,493
113213,169
113216,1577
113216,7498
113216,49
113216,87
113216,36
113217,25
113217,117
113217,569
113217,51020
113217,834
113219,4098
113219,79403
113220,58
113220,6310
113220,1526
113220,46
113220,0
113224,12180
113224,12183
113225,22658
113225,124
113225,22659
113226,51019
113226,36
113226,87
113226,245
113226,12
113233,519
113233,7798
113233,51018
113233,51017
113234,22660
113234,2945
113234,48
113234,36
113234,1705
113235,1
113235,306
113235,4727
113235,29
113236,162
113236,34340
113236,34341
113236,738
113236,34342
113236,34343
113238,51016
113238,12317
113238,6372
113238,99
113238,2
113238,12319
113241,34346
113241,2057
113241,34348
113241,34350
113241,1074
113243,14414
113243,4
113243,27
113244,51015
113244,51029
113244,51030
113244,51031
113244,17245
113244,6
113247,1203
113247,42
113247,16
113247,131
113250,22661
113250,292
113250,104
113250,23
113252,143
113252,6614
113252,1152
113252,0
113252,5472
113252,6
113253,79401
113253,7357
113253,79394
113253,79400
113253,20
113255,435
113255,40
113255,12148
113255,49054
113257,46249
113257,9
113257,41
113257,17
113257,2728
113259,500
113259,27441
113259,15895
113259,12247
113259,26
113259,153
113259,19
113260,707
113260,39
113260,206
113260,45
113260,51032
113261,2004
113261,34
113261,81
113261,38459
113261,38458
113261,38456
113261,38454
113265,487
113265,2838
113265,3148
113265,201
113265,169
113265,2863
113265,9267
113265,2465
113265,51033
113265,153
113265,8194
113265,51034
113267,743
113267,12299
113267,51035
113267,503
113267,836
113270,180
113270,160
113270,3097
113270,83
113270,277
113270,3364
113274,956
113274,356
113274,708
113274,6778
113275,365
113275,235
113275,0
113275,2571
113275,132
113280,506
113280,22663
113280,84
113280,1
113280,22665
113280,22666
113280,22667
113281,0
113281,27440
113281,11634
113281,27438
113281,1080
113281,7677
113282,22668
113282,772
113282,4566
113282,2773
113282,0
113283,2298
113283,42
113283,0
113283,4554
113284,34351
113284,7089
113284,2639
113284,2460
113284,1575
113284,14451
113284,5165
113285,22657
113285,27
113285,22671
113290,79399
113290,79398
113290,55
113290,5431
113290,2415
113291,3422
113291,456
113291,3850
113291,2964
113291,0
113291,3422
113291,456
113291,3850
113291,2964
113291,0
113295,501
113295,7299
113295,7
113295,12151
113295,11110
113295,22673
113298,22674
113298,22675
113298,0
113298,22676
113298,4970
113298,47
113299,94
113299,77
113299,0
113299,325
113299,142
113301,0
113301,483
113301,601
113301,1154
113302,36446
113302,34
113302,8567
113302,12063
113303,22677
113303,20
113303,1060
113303,4668
113303,2657
113303,576
113307,22678
113307,22679
113308,4632
113308,0
113308,22680
113308,22681
113308,486
113308,123
113310,79397
113310,1
113310,242
113310,79396
113312,18
113312,2700
113312,1727
113315,22684
113316,1
113316,14
113316,1805
113316,5744
113316,6
113317,22685
113317,15
113317,20
113317,15240
113320,1536
113320,2074
113320,0
113320,2501
113320,20
113321,22720
113321,3525
113321,502
113321,107
113321,302
113324,0
113324,624
113324,298
113324,22736
113324,22
113332,15237
113332,2636
113332,6283
113332,5186
113332,15273
113332,15237
113332,2636
113332,6283
113332,5186
113332,15273
113338,51036
113338,97
113338,125
113338,356
113338,0
113339,51037
113339,51038
113339,51039
113340,1262
113340,22755
113340,342
113340,734
113341,376
113341,4704
113341,610
113343,22756
113343,74
113343,3281
113343,22757
113343,97
113343,4256
113345,3996
113345,23
113345,634
113345,51041
113345,24
113346,6012
113346,22758
113346,87
113346,22759
113346,22762
113347,1688
113347,22763
113347,98
113348,498
113348,106
113348,2800
113348,8065
113348,4272
113349,393
113349,1161
113349,1
113349,0
113352,22766
113352,22767
113354,6964
113354,13388
113354,0
113354,14116
113354,26
113354,18456
113354,352
113354,34352
113355,4
113355,49052
113355,986
113356,22768
113356,1853
113356,3326
113356,3575
113356,9236
113356,22769
113360,1
113360,89
113360,1748
113360,51042
113360,51043
113362,502
113362,1
113362,7792
113362,169
113363,567
113363,22770
113363,22771
113363,22772
113366,180
113366,1127
113366,27424
113366,27423
113366,87
113366,14518
113368,246
113368,27257
113370,5031
113370,40004
113370,47
113370,40005
113370,1748
113371,198
113371,575
113371,815
113371,2999
113375,43
113375,12
113375,22773
113375,610
113377,3
113377,9
113377,375
113377,24
113377,22774
113380,58
113380,423
113380,34353
113380,170
113380,189
113384,127
113384,1217
113384,106
113384,305
113385,22775
113385,70
113385,22780
113385,22753
113390,79395
113390,720
113390,2356
113391,3089
113391,3601
113391,0
113391,123
113391,5
113399,130
113399,17
113399,196
113399,43
113399,778
113403,1
113403,5227
113403,31
113403,68
113403,51044
113408,22
113408,34354
113408,34356
113408,34357
113408,9949
113408,34358
113410,5710
113410,0
113410,23
113410,233
113410,1161
113410,79444
113410,5841
113410,426
113410,79445
113410,79446
113412,216
113412,18
113412,1405
113412,4
113413,22751
113413,22750
113413,9998
113413,154
113413,9790
113414,667
113414,15
113414,5896
113414,1490
113414,505
113415,12275
113415,60
113415,7
113415,24
113419,1012
113419,2210
113419,17036
113419,27088
113420,626
113420,16
113420,754
113420,2296
113420,1426
113420,626
113420,16
113420,754
113420,2296
113420,1426
113421,22723
113421,10882
113433,10914
113433,5941
113433,8768
113433,10909
113433,11064
113433,10914
113433,5941
113433,8768
113433,10909
113433,11064
113436,433
113436,3022
113436,126
113436,0
113438,34359
113438,18087
113438,8798
113438,9
113438,34360
113442,12276
113442,1
113442,2547
113442,144
113442,69
113442,270
113442,6
113447,948
113447,22730
113448,1455
113448,4519
113448,19
113448,0
113448,6
113450,34331
113450,34330
113450,0
113450,22
113450,10838
113451,315
113451,22731
113451,1894
113451,71
113455,371
113455,343
113455,663
113455,79481
113455,10107
113457,994
113457,762
113457,15
113457,32
113457,38
113462,11754
113462,15
113462,22732
113462,543
113462,22733
113463,0
113463,11344
113463,5084
113463,301
113463,12364
113464,79496
113464,2943
113464,79495
113464,1193
113468,1439
113468,79494
113468,79493
113468,1432
113468,79492
113469,5
113469,162
113469,3023
113469,1053
113469,0
113469,16928
113469,90
113472,51045
113472,1
113472,241
113472,4145
113472,2387
113476,11062
113476,80
113476,62
113476,240
113476,5893
113476,10990
113476,11062
113476,80
113476,62
113476,240
113476,5893
113476,10990
113480,86
113480,2957
113480,16661
113480,2632
113480,79491
113485,22737
113485,22738
113485,10977
113485,2567
113493,214
113493,789
113493,49
113493,171
113493,184
113494,22739
113494,13427
113494,481
113494,924
113494,63
113494,22740
113494,22742
113494,22743
113499,22744
113499,22745
113499,22747
113499,22748
113499,16
113499,4131
113501,22465
113501,4033
113501,203
113502,202
113502,1489
113502,14
113502,3642
113502,241
113506,127
113506,11
113506,50
113506,51022
113506,29
113508,79489
113508,10
113508,79482
113508,79488
113508,1081
113512,88
113512,22400
113513,200
113513,21956
113513,22399
113513,1996
113516,8
113516,11
113516,2300
113516,11419
113516,380
113518,16
113518,756
113518,25
113518,781
113519,788
113519,1070
113519,3790
113519,51013
113522,38
113522,7170
113522,26
113522,34
113522,1723
113522,9
113525,315
113525,13570
113525,81
113525,324
113525,284
113525,804
113526,83865
113526,40006
113526,0
113526,4129
113526,317
113526,511
113528,66
113528,27086
113528,0
113528,1794
113532,51012
113532,364
113532,3
113532,1746
113532,7084
113533,79487
113533,317
113533,414
113533,1581
113533,610
113534,0
113534,4032
113534,356
113534,415
113534,34301
113539,9
113539,52
113539,182
113539,1444
113539,1112
113542,2336
113542,741
113542,292
113542,22054
113542,22055
113548,114
113548,515
113548,1865
113548,22056
113550,962
113550,30
113550,187
113550,4880
113550,5865
113550,4110
113554,79486
113554,79485
113557,7818
113557,212
113557,51011
113557,233
113559,12279
113559,50992
113559,157
113559,16906
113559,872
113560,22057
113560,22058
113565,807
113565,1161
113565,5292
113565,22059
113565,673
113565,15
113565,756
113566,22062
113566,0
113566,586
113566,6
113566,97
113566,9853
113570,532
113570,4570
113570,38
113570,7
113571,2081
113571,241
113572,800
113572,4611
113572,0
113572,5464
113572,426
113572,2
113574,35224
113574,4
113574,18
113574,4351
113576,54
113576,17122
113576,4492
113576,453
113576,46243
113583,563
113583,62
113583,4889
113583,190
113583,39
113587,50991
113587,50990
113587,50989
113587,1393
113589,79484
113589,558
113590,22063
113590,22064
113593,50988
113593,177
113593,0
113593,67
113593,710
113594,12
113594,14
113594,10451
113594,71
113597,206
113597,3668
113597,74
113597,50987
113598,1
113598,68
113598,329
113598,22065
113600,476
113600,28943
113600,1714
113600,929
113600,6202
113600,28939
113600,2787
113601,22053
113601,10870
113601,712
113601,511
113601,5289
113602,79483
113602,79497
113602,79498
113602,79499
113602,4745
113604,79500
113604,79501
113604,0
113604,20
113605,1321
113605,14591
113605,5
113605,79502
113605,0
113609,454
113609,1436
113609,1707
113609,69
113609,11678
113609,22069
113612,31
113612,467
113612,869
113612,188
113612,156
113613,13178
113613,40011
113613,0
113613,9
113613,936
113619,22070
113619,22072
113623,3441
113623,208
113623,50
113623,106
113623,1
113623,1502
113624,50985
113624,2
113624,78
113625,3
113625,1734
113625,1758
113625,2
113625,10293
113633,5059
113633,1159
113633,221
113633,8
113633,32
113637,40012
113637,2798
113637,172
113637,39
113637,86
113641,3
113641,36443
113641,642
113641,23
113641,837
113658,147
113658,6669
113658,34303
113658,34304
113658,34305
113660,4086
113660,498
113660,4042
113660,10740
113660,4086
113660,498
113660,4042
113660,10740
113661,50978
113661,50984
113661,1
113661,6332
113661,517
113663,95
113663,18
113663,761
113663,647
113663,760
113664,22075
113664,22076
113667,8
113667,10
113667,6604
113668,5
113668,113
113668,0
113668,233
113668,27085
113669,310
113669,7620
113669,72
113669,39
113669,278
113670,22080
113672,0
113672,12948
113672,357
113672,94
113672,1507
113673,8704
113673,22068
113673,494
113673,6
113673,1423
113677,253
113677,400
113677,200
113677,83
113677,706
113678,1
113678,1606
113678,178
113678,45
113678,594
113679,32
113679,667
113679,812
113679,2874
113680,4112
113680,36442
113680,5651
113680,36438
113680,36437
113683,294
113683,50983
113683,18
113683,4
113683,50982
113683,50981
113683,7839
113684,1064
113684,466
113684,79503
113684,1
113684,408
113685,1
113685,5384
113685,50
113685,158
113685,5498
113695,440
113695,0
113695,27077
113695,516
113695,27072
113695,4825
113696,0
113696,41792
113696,41757
113696,6
113696,41719
113700,922
113700,16
113700,27
113700,12
113700,62
113703,1073
113703,40329
113703,12859
113703,14292
113703,40326
113703,569
113703,40320
113705,13548
113705,40
113705,4192
113705,16528
113706,217
113706,759
113706,0
113706,9
113706,1918
113706,7594
113707,22051
113707,355
113707,9970
113707,1689
113707,22023
113708,79504
113708,1046
113708,79505
113711,12284
113711,169
113711,16
113711,25
113711,921
113713,315
113713,766
113713,20
113713,15545
113714,22024
113714,22025
113714,567
113714,14766
113716,223
113716,12
113716,40319
113716,40376
113716,40375
113716,71
113718,776
113718,11
113718,2652
113718,1829
113718,10
113718,76
113721,79506
113721,79507
113721,79508
113721,79509
113721,79510
113722,17026
113722,22026
113722,32
113722,6068
113722,3575
113722,22027
113722,22033
113722,9834
113722,22034
113722,122
113722,22021
113722,529
113722,22035
113722,581
113723,0
113723,14554
113723,10736
113723,9
113723,205
113723,7254
113725,297
113725,22
113725,34306
113725,34307
113725,1651
113726,5162
113726,10171
113726,944
113726,5388
113732,22037
113738,222
113738,40013
113738,11625
113738,11408
113738,147
113738,7907
113744,51
113744,38
113744,16
113744,3251
113744,688
113746,996
113746,79511
113746,143
113746,4660
113747,2763
113747,305
113747,106
113747,7541
113747,1
113749,180
113749,22039
113749,22040
113749,8
113750,12274
113750,50980
113750,50979
113758,22041
113758,22042
113763,79513
113764,33
113764,516
113764,0
113768,16026
113768,34308
113768,34309
113768,2925
113768,1235
113770,265
113770,5
113770,27070
113770,27095
113770,20
113771,465
113771,1
113771,266
113774,0
113774,2
113774,883
113774,385
113774,1693
113774,27125
113776,1631
113776,926
113776,147
113776,610
113777,3870
113777,258
113777,223
113777,61
113777,1
113780,4764
113780,816
113780,23
113780,3079
113780,108
113780,1754
113780,4
113783,2474
113783,34310
113783,91
113783,6502
113783,34311
113793,3370
113793,5595
113793,5251
113793,1814
113793,22043
113804,24
113804,712
113804,1333
113804,332
113804,3917
113804,3394
113807,22044
113807,22045
113808,21
113808,1301
113808,5728
113808,3897
113808,81
113809,14493
113809,993
113809,184
113809,171
113811,3069
113811,59
113811,38934
113811,1
113812,22046
113812,1018
113812,10
113812,1
113812,156
113813,2077
113813,10842
113813,392
113813,6124
113814,22048
113814,22049
113818,10846
113818,1226
113818,1038
113819,31
113819,22120
113819,2365
113819,9641
113821,1
113821,266
113821,129
113821,50986
113821,3606
113824,22121
113824,22122
113829,22124
113829,925
113829,2765
113829,22125
113829,437
113834,50994
113834,475
113834,12285
113834,8
113836,261
113836,22126
113836,1971
113836,22127
113837,40018
113837,2074
113837,7
113837,20
113837,9
113840,7539
113840,10258
113840,79490
113840,103
113840,883
113840,7414
113840,79480
113847,79455
113847,10253
113847,6429
113847,0
113847,10228
113847,4664
113848,104
113848,210
113848,30
113848,22128
113848,0
113849,22129
113849,22131
113852,230
113852,0
113852,178
113852,15339
113852,37
113852,66
113852,213
113854,22133
113854,1
113854,19
113854,5435
113859,22134
113859,2558
113859,22135
113861,1
113861,16
113861,22138
113861,70
113863,225
113863,34
113863,79479
113863,1322
113863,271
113863,79461
113864,1538
113864,79460
113864,42
113866,51004
113866,506
113866,707
113866,1
113868,12287
113868,4453
113868,89
113868,53
113868,857
113868,197
113868,1
113869,34312
113869,510
113869,18
113869,448
113869,51
113872,34313
113872,34314
113872,34315
113872,6
113872,8
113874,11344
113874,1230
113874,22141
113874,2680
113876,6197
113876,11352
113876,11350
113876,6197
113876,11352
113876,11350
113878,25
113878,0
113878,70
113878,808
113878,465
113878,11282
113878,25
113878,0
113878,70
113878,808
113878,465
113878,11282
113879,33
113879,116
113884,1007
113884,66
113884,0
113884,472
113884,34316
113886,34317
113886,0
113886,6
113886,34318
113887,27124
113887,144
113887,27122
113888,2
113888,3
113888,38
113888,763
113888,43750
113890,6979
113890,342
113890,41
113890,0
113890,16798
113893,21
113893,243
113893,793
113893,3577
113893,349
113897,3
113897,51010
113897,51009
113897,12289
113897,51008
113897,51007
113897,51006
113897,51005
113897,51003
113899,50996
113899,18
113899,19
113899,51002
113899,51001
113902,311
113902,7753
113902,4530
113902,2846
113902,8289
113903,3494
113903,22086
113903,16
113903,594
113905,4362
113905,16
113905,16956
113905,8
113905,6
113908,14
113908,46
113908,12
113908,51000
113908,62
113909,22087
113909,860
113909,22088
113909,22089
113909,447
113910,13649
113910,11227
113910,48
113910,8869
113910,512
113911,88
113911,9
113911,610
113914,12
113914,2
113914,6615
113914,93
113916,39651
113916,1511
113916,39652
113916,39653
113916,151
113918,3
113918,4621
113918,14
113918,8454
113918,3045
113919,48770
113919,315
113919,1699
113919,4090
113919,18745
113920,49406
113920,17884
113920,157
113920,4867
113920,49539
113922,0
113922,6429
113922,36920
113922,36919
113922,5144
113923,22091
113924,5
113924,17
113924,164
113924,22092
113924,1706
113925,62
113925,210
113925,4
113925,79459
113931,7325
113931,22093
113931,2624
113931,22094
113932,22095
113932,22096
113933,40
113933,1155
113933,1
113933,10
113933,6
113933,40
113933,1155
113933,1
113933,10
113933,6
113934,0
113934,831
113934,658
113934,2509
113935,13073
113935,40019
113935,40053
113935,2
113935,40054
113935,15
113936,0
113936,22
113936,7829
113936,268
113936,2549
113937,4461
113937,22098
113937,144
113937,22085
113937,22101
113940,12291
113940,36
113940,7833
113940,2077
113941,12
113941,25
113941,131
113941,29
113941,123
113944,22107
113944,22108
113944,11
113944,9350
113945,50999
113945,50998
113945,42
113948,79458
113948,79457
113948,5877
113948,79456
113948,79454
113949,180
113949,11154
113949,16556
113949,18
113949,50
113958,41
113958,0
113958,33
113958,22109
113958,1937
113961,477
113961,803
113961,1383
113961,4300
113961,96
113961,87
113964,22110
113964,22111
113964,22112
113967,1
113967,33
113967,50997
113967,51046
113967,51047
113971,119
113971,51048
113971,3477
113971,51083
113971,12293
113971,4456
113972,51098
113972,8
113972,16550
113972,1615
113975,27119
113975,3903
113975,16714
113975,3462
113975,609
113976,2732
113976,1615
113976,410
113976,316
113976,742
113979,21
113979,257
113979,149
113979,1647
113979,56
113980,1420
113980,1177
113980,4537
113980,0
113987,1570
113987,11368
113987,11303
113987,1823
113987,1498
113989,12322
113989,12349
113989,12322
113989,12349
113990,512
113990,27
113990,22020
113994,27117
113994,27097
113994,1055
113994,206
113994,4
113995,1
113995,101
113995,12
113995,31
113995,119
113996,91
113996,210
113996,1672
113996,116
113996,1465
113998,0
113998,2
113998,1474
113998,22019
113998,9874
113998,316
113998,17204
113998,989
113998,151
113998,314
114004,22018
114004,21926
114004,21927
114005,91
114005,1217
114005,2393
114005,757
114005,1428
114005,1
114006,88
114006,9778
114006,5147
114006,21930
114006,2892
114006,3048
114007,786
114007,0
114007,29
114007,6
114009,16
114009,1
114009,2351
114009,10282
114009,21932
114009,21933
114010,362
114010,1872
114010,846
114010,1511
114010,1166
114011,27
114011,6194
114011,7787
114011,31
114011,51097
114012,337
114012,13603
114012,2317
114012,9893
114012,125
114012,1914
114012,34322
114014,84
114014,40055
114014,146
114014,36
114015,79447
114015,531
114015,79453
114015,9996
114016,21934
114016,21935
114017,311
114017,77
114017,34
114017,1811
114017,65
114019,35223
114019,2958
114019,610
114022,273
114022,34323
114022,8
114022,5424
114026,136
114026,5
114026,54
114026,75
114026,247
114028,4265
114028,13914
114028,76
114028,1081
114029,378
114029,5
114029,138
114029,2511
114030,51096
114030,356
114030,1455
114030,5178
114030,0
114032,5
114032,1171
114032,38932
114032,176
114035,663
114035,79452
114035,13175
114035,79451
114035,55
114035,7529
114036,21936
114036,21937
114037,207
114037,59
114037,127
114037,408
114037,51095
114037,96
114037,220
114038,34324
114038,34325
114038,34326
114038,261
114038,34327
114040,362
114040,258
114040,21938
114040,43
114040,0
114043,370
114043,21925
114043,21939
114043,1
114046,2512
