source,target
21434,114783
21434,27164
21434,28728
21434,83217
21434,93207
21434,95057
21434,56965
21434,72402
21434,67996
21434,61985
21434,95772
21434,120801
21434,3279
21434,117845
21434,24478
21434,78735
21434,14870
21434,77035
21434,46457
21434,79053
21434,126308
21434,112922
5928,17690
82254,17690
76933,17690
17690,102774
17690,29026
17690,119200
17690,7843
17690,41955
17690,1649
17690,90843
17690,41972
17690,104684
17690,50858
17690,19889
17690,13534
17690,93808
17690,8501
17690,20130
17690,4634
17690,114463
17690,27092
17690,42642
34833,127508
78581,127508
89331,127508
54784,127508
75649,127508
5570,127508
20690,127508
32002,127508
22416,127508
48123,127508
120216,127508
56394,127508
127508,82320
127508,104359
127508,87666
127508,107070
127508,80805
127508,105147
127508,83030
127508,4661
127508,71869
127508,21108
127508,80342
127508,20411
127508,14822
127508,21119
127508,18515
127508,117643
127508,5235
127508,125284
127508,36070
127508,126173
127508,98964
127508,21835
127508,42843
49213,17862
49213,76784
49213,48885
49213,96466
49213,3489
49213,34928
49213,37176
49213,59427
49213,91065
49213,107877
49213,80172
49213,27548
49213,76451
49213,24928
49213,20198
49213,38803
49213,103539
49213,45409
122288,89241
75095,100390
126144,100390
125867,100390
40112,100390
100390,51091
100390,21934
100390,118272
100390,69478
100390,64318
100390,126919
100390,21109
100390,97120
100390,84806
100390,50426
100390,29563
100390,68153
100390,45916
100390,68468
10588,97466
99287,97466
99730,97466
97466,63098
97466,2190
97466,117738
97466,90609
97466,83128
97466,60432
3838,106114
3838,127326
3838,103010
3838,105213
3838,79502
3838,104380
3838,5228
3838,55234
3838,37644
12960,43405
12960,48
12960,22924
12960,117034
12960,55761
12960,13203
12960,9450
12960,84154
12960,73327
12960,89050
48401,46652
44885,46652
70445,46652
46652,6869
46652,21349
46652,21457
46652,2704
46652,83366
46652,38261
46652,50407
46652,55849
46652,112984
46652,59132
46652,7856
46652,101795
46652,121874
46652,39566
46652,96895
46652,103913
46652,14870
46652,60937
8135,70486
114412,70486
95987,70486
86679,70486
89759,70486
50329,70486
67729,70486
104994,70486
3322,70486
55888,70486
49419,70486
116489,70486
13727,70486
88647,70486
6518,70486
106362,70486
27160,70486
20021,70486
89933,70486
17553,70486
104896,70486
59789,70486
67828,70486
110374,70486
107146,70486
24,70486
90949,70486
103972,70486
18491,70486
77849,70486
100754,41375
83921,41375
50964,41375
108688,41375
41138,41375
97262,41375
4180,41375
101228,41375
41375,10350
41375,88530
41375,100705
41375,52316
41375,29896
41375,11851
41375,4183
41375,46994
41375,76712
41375,115400
41375,43291
41375,2721
41375,126914
41375,15349
47601,85293
69128,85293
113103,85293
33879,85293
27756,85293
96955,85293
16530,85293
40714,85293
31852,85293
80797,85293
83286,85293
37709,85293
58717,85293
58550,85293
100081,85293
62568,85293
54219,85293
101329,85293
18218,85293
10319,85293
44885,85293
26993,85293
37390,85293
9938,85293
64601,85293
73462,85293
26038,85293
126203,85293
19096,85293
13173,85293
111639,85293
91573,85293
86444,85293
109253,85293
119116,85293
85293,75031
85293,103079
85293,19492
85293,87068
85293,51389
85293,122353
85293,15394
85293,79899
85293,65183
85293,97648
85293,23273
85293,49884
85293,83940
85293,99310
85293,40755
85293,68556
85293,49745
85293,127633
85293,4812
85293,96583
85293,50265
85293,53523
85293,74210
85293,97295
85293,103801
85293,6573
85293,58522
85293,74091
85293,89627
85293,25752
85293,46203
85293,44258
95343,41986
4754,41986
43410,41986
41986,55558
41986,76084
41986,126307
41986,33827
41986,111705
41986,17080
41986,19619
41986,108311
41986,34239
41986,76299
41986,88049
41986,44864
41986,74994
41986,10866
41986,103729
41986,2655
41986,12600
41986,108455
41986,38607
93683,51751
25636,51751
74868,51751
24067,51751
69817,51751
82011,51751
47182,51751
40440,51751
67634,51751
126901,51751
112690,51751
72329,51751
51751,120375
51751,88558
51751,103012
51751,61514
51751,2656
51751,107867
51751,20534
51751,47904
51751,97345
51751,47533
51751,254
51751,25869
51751,58589
22336,77692
70147,77692
3725,77692
101318,77692
70095,77692
113406,77692
61343,77692
13976,77692
27895,77692
25192,77692
58441,77692
104638,77692
21260,77692
16008,77692
67815,77692
77692,62941
77692,55659
77692,66310
77692,109866
77692,43120
77692,5692
77692,55937
77692,36802
77692,79793
77692,85034
77692,60637
77692,80331
77692,18508
100261,121925
100261,96264
100261,22935
100261,118988
100261,48328
100261,51417
100261,111298
100261,52234
100261,95374
100261,24160
100261,100052
100261,51793
100261,83339
100261,115354
100261,39210
100261,40395
100261,77896
100261,102787
100261,33546
100261,99111
98031,118465
98031,24759
98031,102052
98031,79871
98031,125571
98031,38510
98031,93267
65336,61056
36612,61056
90949,61056
61056,91034
61056,55667
61056,34202
61056,41739
61056,65228
61056,122066
61056,90760
61056,41824
61056,94620
61056,116200
61056,61886
61056,15474
61056,98090
61893,16766
57917,16766
87251,16766
41643,16766
73627,16766
98318,16766
26644,16766
118191,16766
99553,16766
2170,16766
96107,16766
16766,26474
16766,62795
16766,12922
16766,26401
16766,88847
16766,25974
16766,118744
16766,47004
16766,70623
16766,33458
16766,22406
16766,122170
16766,120621
16766,6069
114416,52651
46949,10831
46949,124251
46949,66109
46949,110807
80273,78587
124837,78587
61505,78587
73124,78587
52367,78587
52405,78587
59445,78587
94398,78587
13696,78587
14625,78587
14347,78587
82499,78587
119327,78587
38831,78587
38496,78587
89455,78587
16690,78587
39425,78587
89386,78587
78587,52495
78587,75838
78587,98716
78587,9626
14520,15134
81503,123667
123667,31139
123667,112144
123667,90184
123667,22985
123667,86421
123667,96794
123667,105576
123667,7493
123667,97039
123667,39967
123667,92107
123667,66662
123667,9974
123667,35542
123667,64201
123667,122924
123667,41611
123667,18932
123667,26025
123667,19551
123667,27848
123667,49537
123667,105649
123667,51864
123667,68890
123667,115570
123667,1722
40800,70650
111401,70650
101491,70650
69464,70650
37455,70650
70650,108328
70650,29685
70650,101917
70650,30829
70650,27117
70650,96101
70650,74185
70650,85465
70650,102970
70650,119650
70650,87399
72443,60111
41701,60111
24252,60111
11906,60111
28745,60111
21075,60111
108210,60111
33358,60111
6697,60111
85940,60111
95181,60111
112145,60111
109386,60111
26259,60111
42803,60111
125867,60111
69418,60111
3832,60111
13883,60111
60111,124581
60111,11305
60111,103489
60111,32056
110109,38079
58684,38079
85554,38079
17806,38079
64188,38079
43719,38079
59413,38079
82415,38079
110680,38079
14059,38079
13600,38079
53549,38079
98793,38079
77883,38079
17691,38079
105625,38079
77959,38079
19067,38079
22368,38079
107260,38079
109637,38079
55716,38079
77670,38079
4496,38079
52956,38079
103629,38079
80464,38079
40158,38079
11990,38079
50096,38079
90876,38079
98096,38079
63245,38079
105780,38079
38079,9276
38079,61781
38079,49998
38079,65301
38079,114855
38079,54012
38079,106898
38079,106504
38079,38745
70005,60538
97359,43561
97359,46624
97359,111705
97359,84314
97359,107607
97359,30347
126871,7210
126871,110239
126871,30500
126871,68976
126871,48516
126871,23648
126871,84328
126871,80213
126871,71353
126871,5893
126871,74022
126871,57478
126871,54861
126871,94772
126871,12135
126871,11935
126871,11621
126871,38196
78822,18167
70790,18167
50332,18167
79333,18167
617,18167
32992,18167
97209,18167
6802,18167
40706,18167
8703,18167
29505,18167
95564,18167
15419,18167
18167,50602
18167,25793
18167,120539
18167,15254
18167,68976
18167,21662
18167,105939
18167,4283
18167,82290
18167,94323
18167,57704
18167,91873
18167,96621
18167,90360
18167,48297
18167,120383
18167,69165
18167,17450
18167,58641
18167,55951
98286,114368
92052,114368
108194,114368
51219,114368
71723,114368
39269,114368
64605,114368
25699,114368
12510,114368
115804,114368
39239,114368
91763,114368
51914,114368
36243,114368
83569,114368
77644,114368
27741,114368
53086,114368
53813,114368
105568,114368
117293,114368
90321,114368
90903,114368
73339,114368
66773,114368
40104,114368
110408,114368
63831,114368
80383,114368
99554,114368
114368,57884
114368,53252
114368,102757
114368,115021
114368,72091
114368,74439
114368,81168
114368,53718
114368,46634
114368,85331
114368,23973
114368,50012
114368,32636
114368,78793
114368,18179
114368,59015
114368,83622
114368,34936
114368,125356
114368,115648
114368,79695
114368,46913
114368,89036
114368,12600
114368,79067
114368,124158
114368,50504
114368,71032
114368,116339
114368,89787
114368,31998
69749,31517
55544,31517
42604,31517
63132,31517
27819,31517
31517,79743
31517,7662
31517,88882
31517,27124
31517,69875
31517,39832
31517,104127
31517,121359
31517,10538
31517,38264
31517,9843
31517,95107
31517,76184
31517,111705
31517,96916
31517,22403
19695,114549
19695,48290
19695,126418
19695,29603
19695,122729
19695,96036
19695,49613
66424,44934
66424,120462
66424,90427
66424,26931
66424,90873
66424,12354
66424,100698
66424,54594
66424,4388
66424,93757
66424,92709
66424,54537
66424,7801
66424,55931
66424,117577
66424,107839
66424,64190
66424,638
66424,127265
66424,1808
66424,90266
66424,109316
66424,9872
66424,118467
66424,6390
66424,19208
66424,57982
14836,10447
21006,10447
123183,10447
20891,10447
77830,10447
78213,10447
4147,10447
19558,10447
6125,10447
39965,10447
99591,10447
10447,95283
10447,120102
10447,58380
10447,34936
10447,96496
10447,837
10447,111705
10447,6290
10447,95263
10447,117020
10447,120277
53472,85323
53472,28915
53472,21284
53472,79016
53472,66527
53472,114725
53472,38494
53472,53713
53472,811
53472,87915
53472,83706
53472,38186
53472,39237
53472,17938
53472,12399
61676,75881
103658,75881
75881,52393
75881,13191
75881,82399
75881,81485
75881,67554
75881,68023
75881,11996
75881,37377
75881,94945
75881,14816
16425,93377
93377,6702
93377,115943
93377,78168
93377,118061
60290,53384
24127,53384
102637,53384
87268,53384
36278,53384
66245,53384
77516,53384
107861,53384
86345,53384
45834,53384
122062,53384
53384,69018
53384,64359
53384,23839
53384,43175
53384,111705
53384,57086
53384,123964
53384,103679
53384,27978
53384,5079
53384,68026
53384,115877
53384,102949
53384,121290
53384,48467
53384,59710
53384,85033
53384,107664
53384,46835
53384,121024
53384,48200
53384,76219
53384,37156
53384,41816
53384,3716
9601,69126
69126,97105
69126,24612
69126,120042
69126,104601
69126,41500
69126,61288
69126,31645
69126,94298
69126,70266
69126,4882
69126,35135
69126,71031
69126,19501
101040,87791
16258,87791
80729,87791
108280,87791
49732,87791
127266,87791
20783,87791
103043,87791
10916,87791
41520,87791
8295,87791
55279,87791
81574,87791
123363,87791
120150,87791
114354,87791
98757,87791
87791,51551
87791,37491
87791,11055
87791,21979
87791,44275
87791,73959
87791,98624
87791,73445
87791,40659
87791,110454
87791,87293
87791,51182
87791,74805
126129,105396
126129,1889
126129,26401
126129,49185
126129,56153
70879,21609
67535,21609
21354,21609
78873,21609
96264,109751
8732,109751
22103,109751
98297,109751
72110,109751
23618,109751
115973,109751
48346,109751
99420,109751
91032,109751
99093,109751
46744,109751
125194,109751
88518,109751
34887,109751
68314,109751
90563,109751
46974,109751
93585,109751
6799,109751
12625,109751
41733,109751
40958,109751
25342,109751
6762,109751
112466,109751
40808,109751
17634,109751
45584,109751
78727,109751
80069,109751
57994,109751
109751,126861
109751,59474
109751,66933
109751,102000
109751,3147
109751,36409
109751,19492
109751,18040
109751,25702
109751,39721
109751,110008
109751,21348
109751,30204
109751,89981
109751,46001
109751,93391
109751,10126
109751,63563
109751,94793
109751,10879
109751,19613
109751,125291
109751,88416
109751,41507
109751,104268
109751,2530
109751,105330
109751,119748
109751,14435
109751,25303
109751,24354
109751,15738
34833,98328
28334,98328
27160,98328
102333,98328
79769,98328
78921,98328
10750,98328
63687,98328
58564,98328
21161,98328
27652,98328
17268,98328
11382,98328
98328,74749
98328,49641
98328,24223
98328,55833
98328,44607
98328,62525
98328,45597
98328,35743
98328,114931
98328,114627
98328,54609
98328,112133
98328,22116
98328,36084
98328,44368
98328,27014
98328,44702
98328,39263
98328,3089
98328,96320
98328,6455
98328,2740
98328,109021
98328,1171
98328,58148
98328,113948
98328,59411
98328,117431
98328,71567
98328,26905
98328,76261
98328,120652
98328,99415
6751,82778
125598,82778
62111,82778
91770,82778
4527,82778
82778,121111
82778,30718
82778,67024
82778,120316
82778,66297
82778,120749
82778,63865
82778,93931
82778,14201
82778,86852
82778,80911
82778,44336
34864,47634
41253,47634
16926,47634
93443,47634
73790,47634
20945,47634
86269,47634
119143,47634
113640,47634
104755,47634
104762,47634
121266,47634
3493,47634
86915,47634
10494,47634
93411,47634
115714,47634
21935,47634
112540,47634
52711,47634
30186,47634
47634,99801
47634,95117
47634,16402
47634,84281
47634,101951
47634,46979
47634,93196
14586,22568
88279,22568
69004,22568
109076,22568
22568,25063
22568,97308
22568,20212
22568,23190
14383,36090
89792,36090
122267,36090
27562,36090
36090,6797
36090,1876
36090,119290
36090,116504
94765,10087
94765,40065
94765,117506
94765,62349
94765,120973
94765,33092
94765,84126
94765,21368
94765,73604
94765,48876
94765,16056
56491,81264
1306,81264
102422,81264
86232,81264
81264,59910
81264,103698
81264,40482
81264,38981
81264,90480
81264,123506
81264,28050
81264,65746
81264,106409
81264,47111
81264,9633
81264,92036
42061,14227
112732,14227
42560,14227
54744,14227
85177,14227
1957,14227
15581,14227
109334,14227
49583,14227
77528,14227
46864,14227
14227,1626
14227,85395
14227,108007
14227,13286
14227,48839
14227,103494
14227,49724
14227,15642
14227,83584
14227,121655
14227,18479
14227,123118
14227,12035
14227,54476
14227,4088
14227,127263
14227,67516
14227,121071
14227,47096
14227,12719
14227,102144
14227,91324
14227,11112
14227,25752
14227,19558
14227,98113
64437,17162
126138,17162
40771,17162
117452,17162
12009,17162
17162,40847
17162,17640
17162,87522
17162,117764
17162,113230
17162,55742
17162,23916
17162,74700
17162,23994
17162,92749
17162,7662
17162,100772
17162,91465
17162,7890
17162,47324
17162,22570
17162,25024
17162,17309
17162,89499
17162,104624
17162,1900
17162,76184
17162,36867
17162,14021
17162,97959
17162,12313
17162,115840
17162,63077
17162,50309
17162,100236
17162,10487
17162,91115
17162,3748
17162,86715
17162,127251
17162,88882
17162,102966
17162,34936
17162,58975
17162,103589
99501,81627
81627,88893
81627,11489
81627,20397
81627,25002
81627,110475
81627,126837
81627,45063
81627,53112
3984,21488
8135,21488
50711,21488
49419,21488
69625,21488
26071,21488
69394,21488
60544,21488
13939,21488
72092,21488
56884,21488
73000,21488
1765,21488
54273,21488
21488,90789
21488,56333
21488,101512
21488,9386
21488,104302
21488,42336
21488,102272
21488,74459
21488,52081
21488,127619
21488,76449
21488,7035
21488,105336
21488,116112
21488,75855
21488,104927
21488,108992
21488,94740
21488,120482
21488,99620
21488,22509
21488,24881
21488,24659
21488,72855
81111,84261
18596,84261
10962,84261
13991,84261
121702,84261
16376,84261
120575,84261
84261,42732
84261,37158
84261,17926
84261,72434
84261,66833
72897,60231
72897,742
72897,37595
72897,27848
72897,83319
72897,11285
72897,10907
72897,20030
72897,44980
72897,87067
37726,19232
105127,19232
38707,19232
74513,19232
109888,19232
119151,19232
6716,19232
63147,19232
61591,19232
32153,19232
83534,19232
104764,19232
89818,19232
30888,19232
107327,19232
17308,19232
25231,19232
12836,19232
95759,19232
32601,19232
18580,19232
67055,19232
109745,19232
96003,19232
76116,19232
118749,19232
26882,19232
112563,19232
68990,19232
9003,19232
121649,19232
19232,69264
19232,77574
19232,37796
19232,7683
19232,3023
19232,86632
19232,99961
19232,47991
19232,59915
19232,95757
19232,127619
19232,8646
19232,8967
19232,36133
19232,102966
19232,127167
19232,109603
19232,96496
19232,110660
19232,36233
19232,44408
19232,43013
19232,7188
38191,5154
71076,5154
24862,5154
2780,5154
88222,5154
98312,5154
74753,5154
20457,5154
108169,5154
118380,5154
121866,5154
105981,5154
20432,5154
119528,5154
103954,5154
10391,5154
24668,5154
5154,16593
5154,58119
5154,59538
5154,93373
5154,124201
5154,65993
5154,550
5154,78273
5154,85829
5154,47547
5154,22427
5154,113277
5154,30906
5154,77577
5154,13845
5154,96797
5154,93024
5154,12498
5154,33993
122531,10257
19096,10257
80307,10257
81797,10257
103116,10257
10257,57337
10257,85136
10257,125868
10257,60387
10257,105786
10257,97381
10257,60905
10257,100704
10257,64190
10257,51522
10257,43280
10257,120429
10257,65232
10257,24659
10257,98205
10257,37343
10257,96205
10257,124898
10257,73133
10257,8093
10257,116274
10257,85198
10257,126873
10257,81780
10257,88667
10257,85873
10257,122509
10257,35307
10257,126173
10257,100949
10257,18518
10257,76455
45825,40931
45825,119682
45825,60465
45825,1316
45825,80348
45825,54277
45825,20682
45825,30826
45825,37419
45825,102421
45825,120084
45825,37
45825,111228
45825,88514
62659,20268
62659,65130
62659,95506
62659,77792
62659,48709
62659,23916
22414,34434
14820,34434
34434,42873
34434,67592
34434,20331
34434,34954
34434,1900
34434,98914
34434,35833
34434,104488
34434,75304
34434,30922
34434,84267
34434,88567
34434,811
34434,24491
34434,88518
34434,106889
27404,43439
72754,43439
43439,115494
43439,10228
43439,40591
43439,112558
43439,118313
43439,39975
43439,84255
43439,23773
43439,65824
43439,14488
40943,114658
54933,114658
30034,114658
38807,114658
111750,114658
123939,114658
114658,28681
114658,111115
114658,111091
114658,24022
114658,114773
114658,77129
114658,84088
114658,17466
114658,41849
114658,1085
113812,38496
58873,38496
38496,78587
38496,101593
38496,39425
67147,83334
67147,119480
67147,41852
67147,35947
67147,46663
67147,98177
67147,94725
67147,96569
67147,70253
67147,126393
67147,103571
67147,103295
67147,14489
67147,120277
67147,87182
67147,113773
67147,28379
8055,30437
8055,125703
8055,57207
8055,67648
8055,127619
8055,113806
8055,81984
8055,52678
8055,125364
38501,32166
93650,32166
54291,32166
40942,32166
32166,10296
32166,101678
32166,82594
32166,103726
32166,49253
2843,60696
60696,837
60696,110375
60696,107582
60696,83816
60696,66983
60696,24355
60696,55812
60696,13770
60696,31459
60696,88049
60696,65824
60696,55044
30363,18243
28369,18243
31921,18243
26693,18243
18243,6783
18243,25937
18243,7453
18243,47372
18243,58397
18243,92903
18243,9500
18243,69267
18243,14087
18243,100358
18243,44180
18243,76372
18243,43468
18243,35915
18243,87939
18243,24490
18243,77317
18243,70059
18243,25118
18243,29626
18243,50546
115074,6636
121202,6636
89214,6636
11971,6636
32985,6636
120228,6636
21120,6636
50953,6636
3570,6636
50205,6636
110314,6636
51997,6636
91891,6636
67164,6636
66233,6636
49247,6636
23406,6636
6636,43019
6636,13534
6636,19272
6636,65806
6636,118062
6636,79960
6636,78516
6636,19729
6636,40319
6636,127389
6636,106044
6636,41955
6636,119073
6636,20130
6636,70128
6636,51297
6636,45598
6636,3525
6636,107173
60077,73593
4664,73593
109894,73593
5034,73593
122205,73593
46737,73593
66895,73593
63866,73593
498,73593
113664,73593
73593,61679
73593,106243
73593,90334
73593,52280
73593,79905
73593,79487
73593,114902
73593,17010
73593,8720
73593,21664
73593,108945
73593,76675
73593,25190
24199,68440
16333,68440
42819,68440
101291,68440
52274,68440
73462,68440
57925,68440
95042,68440
68440,101794
68440,43468
68440,86524
68440,36745
68440,70913
68440,88107
68440,100597
68440,119413
68440,75152
68440,49892
68440,32187
68440,38799
68440,39265
68440,22832
68440,22509
38321,96446
87351,96446
96446,67736
96446,75864
96446,97802
96446,94945
96446,11285
96446,87067
26752,121373
122559,121373
98994,121373
70909,121373
18550,121373
37914,121373
103502,121373
118279,121373
74169,121373
105337,121373
6746,121373
29533,121373
121373,41450
121373,2458
121373,64863
121373,104967
121373,60156
121373,10266
121373,32356
121373,88796
121373,47324
121373,7555
121373,46707
121373,102358
121373,19577
121373,107426
86882,85619
85619,101737
85619,561
85619,85206
85619,87415
85619,120992
85619,24406
85619,119860
85619,18272
85619,33414
85619,100698
85619,80738
85619,58502
85619,63096
85619,65713
85619,51389
85619,26046
85619,13548
85619,101551
85619,4608
85619,33311
85619,101869
85619,77156
85619,113741
76622,10992
10992,99230
10992,58388
10992,38090
10992,108846
58717,7537
39932,7537
63604,7537
72393,7537
42238,7537
80966,7537
7537,65758
7537,30468
7537,31008
7537,14521
7537,40947
7537,47887
7537,33518
7537,82137
7537,88473
7537,17080
7537,10930
7537,26121
7537,113131
7537,90924
7537,21289
7537,62187
7537,21091
7537,16544
7537,89867
7537,84028
7537,124575
7537,36443
7537,107989
7537,98270
7537,107652
7537,99921
97706,18529
97706,69736
97706,33650
97706,56210
97706,99747
97706,80850
97706,56252
7464,83772
66468,83772
103538,83772
39398,83772
1696,83772
25865,83772
120067,83772
43609,83772
50839,83772
104825,83772
61096,83772
33870,83772
95842,83772
97737,83772
57744,83772
84688,83772
32796,83772
43365,83772
84502,83772
55210,83772
29662,83772
92182,83772
6883,107193
42150,107193
107193,57986
107193,23704
107193,35853
107193,35050
107193,96133
4156,5079
29993,5079
86191,5079
102717,5079
44716,5079
51907,5079
53347,5079
111615,5079
11981,5079
53384,5079
40516,5079
78673,5079
42224,5079
26066,5079
69021,5079
77634,5079
125610,5079
83447,5079
5079,18267
5079,124019
5079,56130
5079,80733
5079,86214
5079,113033
5079,71022
5079,28706
5079,6652
5079,51025
5079,5465
5079,65436
5079,121647
5079,57281
5079,81312
89572,44671
106349,44671
28670,44671
89113,44671
98029,44671
12604,44671
66686,44671
26883,44671
114177,44671
44671,87007
44671,10087
44671,28014
44671,58909
44671,36170
44671,95812
44671,59494
44671,44800
44671,82295
44671,98216
44671,69165
65915,111800
4768,111800
40754,111800
111800,33630
111800,119837
111800,126307
111800,6560
111800,115648
111800,73937
111800,91309
111800,103672
80505,70616
80505,47727
80505,265
80505,82854
80505,122678
80505,79648
80505,66897
80505,80680
80505,21830
56796,24350
126043,24350
78051,24350
103569,24350
92769,24350
67630,24350
83853,24350
106564,24350
107409,24350
63325,24350
54435,24350
74312,24350
92855,24350
11914,24350
10043,24350
68189,24350
31591,24350
61825,24350
12603,24350
35377,24350
87855,24350
75954,24350
62254,24350
82151,24350
107558,24350
24350,83350
24350,53892
24350,25197
24350,35280
24350,48623
24350,111226
24350,4194
24350,2434
24350,28988
24350,43197
24350,102966
24350,74298
24350,63910
24350,59213
24350,92544
24350,68310
24350,24659
111795,80146
80146,122393
80146,57337
80146,84122
80146,21799
80146,47887
80146,76174
80146,121142
80146,35783
80146,126703
80146,14486
80146,60174
80146,119090
80146,62129
80146,104073
80146,89593
80146,5654
80146,94521
80146,86080
80146,59597
99626,19077
96975,19077
21852,19077
90380,19077
76654,19077
117357,19077
68095,19077
82594,19077
21307,19077
19077,55202
19077,105304
19077,48370
19077,61360
19077,3036
19077,90046
19077,11814
27973,21938
27973,28827
27973,33484
117515,61714
117515,38463
117515,88803
117515,84772
117515,8088
117515,57566
117515,59318
47594,39228
47594,28746
47594,119437
47594,112293
47594,50915
47594,91019
47594,38105
47594,4545
47594,59040
47594,66514
47594,38387
47594,10214
47594,21497
47594,22652
47594,113654
47594,15183
47594,82836
47594,47459
47594,101841
47594,29921
47594,41023
47594,110541
47594,463
47594,91839
47594,104911
47594,28548
47594,67908
47594,90025
47594,29344
47594,55326
47594,16453
47594,7609
47594,52103
47594,44323
109071,108350
59670,108350
108350,124995
108350,28883
108350,9808
108350,21153
108350,12240
108350,57861
108350,22601
108350,98761
108350,38377
108350,114749
108350,79572
108350,88518
108350,5431
108350,48403
72082,64866
20854,64866
92094,64866
84373,64866
58609,64866
93224,64866
64866,109097
64866,83903
64866,34109
64866,24164
64866,84829
64866,78012
64866,63012
64866,49645
64866,93083
24461,110535
110847,110535
42445,110535
14976,110535
118909,110535
95975,110535
37343,110535
119683,110535
117384,110535
99197,110535
86649,110535
4566,110535
84534,110535
20572,110535
74091,110535
122509,110535
46203,110535
47182,110535
64713,110535
110535,36633
110535,91460
110535,5247
110535,38494
110535,116222
110535,92067
110535,109055
110535,28138
110535,40098
110535,29666
110535,56682
110535,53241
110535,119987
110535,69792
48877,52660
121250,52660
52660,51210
52660,219
52660,3183
52660,26401
52660,59197
51006,79958
51006,81837
51006,108945
51006,31411
112251,76475
76475,120047
76475,106505
76475,50504
59363,13284
59363,123254
59363,8858
59363,30977
59363,12082
59363,22741
59363,38463
59363,55792
59363,18169
59363,38261
59363,50407
59363,7856
59363,117345
59363,124189
59363,40163
59363,92364
59363,34322
59363,63150
33192,37377
33192,13650
33192,47616
33192,99158
33192,124965
33192,126343
33192,98576
33192,64212
33192,8449
33192,63157
33192,37819
33192,117302
33192,13754
33192,88851
33192,22667
33192,13971
33192,25566
33192,68188
93461,89713
93461,25450
93461,65492
59317,112590
11778,112590
114769,112590
44437,112590
41416,112590
112590,114424
112590,56798
112590,27085
112590,103078
112590,93046
112590,34079
107493,123202
93963,123202
112531,123202
15996,123202
98570,123202
23895,123202
125328,123202
2319,123202
104994,123202
37713,123202
36346,123202
69873,123202
123202,112726
123202,36752
123202,48903
123202,20277
123202,27435
123202,63852
123202,103124
123202,76846
123202,84055
123202,119986
123202,112874
123202,126167
123202,89526
127186,32677
117138,32677
114402,32677
65124,32677
49603,32677
45685,32677
32677,86843
32677,103141
32677,88811
32677,32267
32677,107459
32677,77971
32677,51930
3390,122251
56243,122251
125794,122251
50778,122251
39360,122251
93721,122251
106773,122251
32665,122251
16085,122251
26425,122251
121504,122251
44130,122251
47324,122251
24348,122251
15726,122251
89795,122251
45823,122251
74779,122251
112626,122251
94057,122251
89534,122251
108688,122251
115396,122251
17183,122251
160,122251
73344,122251
77334,122251
107333,122251
73166,122251
111153,122251
41138,122251
92368,122251
22702,122251
11012,122251
29285,122251
122251,118628
122251,6511
122251,69160
122251,72175
122251,117733
122251,14268
122251,111017
122251,97143
122251,53468
122251,27707
122251,28829
28838,74824
28838,91787
28838,84919
28838,70147
28838,95361
28838,112144
28838,23386
28838,7689
28838,121397
28838,1848
28838,5832
28838,55256
28838,65414
28838,117354
28838,42591
28838,85126
28838,47106
28838,112138
28838,86907
28838,54011
28838,8125
121751,41611
121751,44930
120351,30438
120351,55743
120351,63086
124885,42263
124885,8455
124885,111773
124885,56223
13578,40965
124568,40965
2941,40965
3664,40965
54890,40965
18674,40965
4037,40965
53052,40965
14976,40965
104908,40965
34441,40965
2620,40965
70778,40965
52389,40965
17592,40965
119497,40965
17124,40965
28711,40965
40965,125811
40965,83940
40965,36633
40965,14110
40965,34831
40965,83962
40965,42119
40965,97295
40965,16013
40965,67084
40965,118125
40965,57618
40965,89267
40965,120315
122956,7248
69378,7248
99411,7248
13876,7248
41868,7248
7248,65824
7248,71470
7248,111705
7248,14021
7248,122051
52320,90029
2549,90029
83607,90029
121829,90029
23963,90029
114347,90029
43719,90029
20046,90029
43414,90029
7505,90029
33203,90029
62651,90029
104808,90029
109809,90029
5722,90029
49988,90029
71021,90029
95190,90029
31904,90029
14491,90029
69506,90029
77221,90029
25083,90029
79956,90029
25628,90029
122378,90029
77885,90029
23615,90029
33194,90029
101259,90029
58482,90029
25897,90029
14748,90029
100389,90029
81875,90029
16,90029
21586,90029
113800,90029
69039,90029
4771,90029
12582,90029
29973,90029
47061,90029
6746,90029
60399,90029
96388,90029
4104,90029
67604,90029
90029,88832
65287,66533
31164,66533
66533,36628
66533,103490
66533,116500
66533,117376
66533,103456
66533,116556
66533,37580
66533,89779
66533,92090
54611,13687
19195,13687
36428,13687
102186,13687
116526,13687
53837,13687
21067,13687
36294,13687
116612,13687
8271,15442
8271,27233
100668,29396
38755,34874
31496,34874
88687,34874
111656,34874
112504,34874
77580,34874
34874,27873
34874,28790
30002,40276
30002,42506
30002,118572
30002,76857
30002,31593
30002,40793
30002,100961
30002,24731
30002,70443
30002,20183
30002,57633
30002,93882
30002,41942
30002,16282
30002,124210
30002,320
30002,3442
30002,21461
30002,79670
30002,21056
30002,60543
30002,105293
30002,123479
30002,122809
30002,48703
30002,81357
64578,45519
85107,45519
22178,45519
7636,45519
126544,45519
51384,45519
107324,45519
92517,45519
45519,86192
45519,98130
45519,122675
45519,54908
45519,90274
45519,98594
45519,13581
45519,26164
45519,88587
45519,1103
45519,96845
45519,100604
45519,117164
45519,85271
45519,59197
45519,48773
45519,111302
45519,77166
90547,78991
110314,28302
110314,83014
110314,16352
110314,82710
110314,120228
110314,49318
110314,71748
